bigram,freq
"('online', 'exclusive')",9
"('exclusive', 'i')",2
"('love', 'finding')",2
"('finding', 'return')",1
"('return', 'so')",3
"('see', 'them')",9
"('them', 'in')",125
"('person', 'i')",103
"('the', 'soft')",41
"('soft', 'color')",11
"('color', 'right')",2
"('right', 'away')",33
"('away', 'my')",1
"('my', 'hesitation')",1
"('hesitation', 'wa')",1
"('wa', 'the')",123
"('the', 'standup')",1
"('standup', 'collar')",1
"('collar', 'but')",2
"('it', 'actually')",39
"('actually', 'fold')",1
"('fold', 'down')",1
"('down', 'just')",7
"('just', 'fine')",47
"('fine', 'and')",7
"('and', 'give')",27
"('give', 'the')",52
"('the', 'vest')",30
"('vest', 'lapel')",1
"('lapel', 'too')",1
"('too', 'it')",30
"('it', 'also')",87
"('also', 'look')",35
"('look', 'nice')",37
"('nice', 'belted')",1
"('belted', 'left')",1
"('left', 'slightly')",1
"('slightly', 'open')",2
"('open', 'i')",7
"('i', 'usually')",426
"('usually', 'wear')",362
"('wear', 'small')",9
"('small', 'or')",68
"('or', 'x')",34
"('x', 'in')",77
"('in', 'top')",71
"('top', 'and')",306
"('small', 'fit')",168
"('fit', 'nicely')",60
"('nicely', 'it')",19
"('it', 'doesn')",166
"('t', 'need')",60
"('need', 'to')",210
"('to', 'close')",11
"('close', 'since')",1
"('since', 'there')",9
"('there', 'are')",107
"('are', 'no')",25
"('no', 'built')",1
"('built', 'in')",18
"('in', 'fastener')",1
"('fastener', 'i')",1
"('i', 'will')",507
"('will', 'wear')",133
"('a', 'long')",235
"('long', 'button')",1
"('button', 'down')",70
"('down', 'shirt')",14
"('shirt', 'o')",1
"('o', 'Great')",2
"('Great', 'looking')",1
"('looking', 'jacket')",1
"('jacket', 'with')",11
"('with', 'attitude')",1
"('attitude', 'the')",2
"('the', 'color')",1269
"('more', 'like')",87
"('a', 'faded')",9
"('faded', 'black')",5
"('black', 'or')",31
"('or', 'deep')",1
"('deep', 'charcoal')",2
"('charcoal', 'grey')",5
"('grey', 'i')",11
"('m', 'usually')",142
"('usually', 'a')",292
"('a', 'large')",275
"('large', 'petite')",7
"('petite', 'but')",82
"('but', 'this')",278
"('this', 'is')",821
"('is', 'snug')",11
"('snug', 'in')",33
"('the', 'chest')",165
"('chest', 'luckily')",1
"('luckily', 'it')",7
"('a', 'knit')",21
"('knit', 'so')",2
"('can', 'make')",8
"('by', 'zipping')",1
"('zipping', 'it')",4
"('it', 'partway')",1
"('partway', 'and')",1
"('and', 'leaving')",3
"('leaving', 'the')",3
"('top', 'half')",8
"('half', 'open')",1
"('open', 'These')",1
"('These', 'jean')",46
"('jean', 'are')",86
"('are', 'so')",232
"('so', 'cute')",192
"('cute', 'they')",5
"('are', 'perfect')",118
"('perfect', 'for')",642
"('for', 'petite')",23
"('petite', 'too')",2
"('too', 'i')",102
"('am', 'fit')",1
"('look', 'way')",7
"('way', 'younger')",1
"('younger', 'than')",1
"('than', 'my')",40
"('my', 'age')",14
"('age', 'and')",9
"('and', 'get')",28
"('get', 'so')",30
"('so', 'many')",315
"('many', 'compliment')",311
"('compliment', 'when')",57
"('wear', 'these')",39
"('these', 'jean')",181
"('jean', 'i')",165
"('m', 'i')",15
"('5', '2')",275
"('115', 'libs')",1
"('libs', 'and')",1
"('they', 'definitely')",4
"('definitely', 'fit')",8
"('fit', 'tight')",8
"('tight', 'in')",104
"('a', 'good')",237
"('good', 'way')",24
"('way', 'just')",2
"('photo', 'pretty')",1
"('pretty', 'much')",43
"('much', 'they')",4
"('are', 'not')",153
"('not', 'small')",3
"('small', 'like')",5
"('the', 'white')",201
"('white', 'mother')",1
"('mother', 'ankle')",1
"('ankle', 'fray')",1
"('fray', 'jean')",1
"('jean', 'for')",36
"('for', 'sale')",8
"('sale', 'on')",11
"('the', 'site')",16
"('site', 'now')",2
"('now', 'those')",1
"('those', 'definitely')",1
"('run', 'smaller')",7
"('smaller', 'so')",4
"('so', 'these')",6
"('these', 'are')",214
"('are', 'true')",28
"('size', 'with')",22
"('a', 'tight')",16
"('tight', 'fit')",9
"('fit', 'I')",45
"('I', 'live')",8
"('live', 'in')",74
"('in', 'los')",1
"('los', 'angeles')",1
"('angeles', 'and')",1
"('is', 'the')",544
"('the', 'perfect')",387
"('perfect', 'beginning')",1
"('beginning', 'of')",6
"('of', 'fall')",7
"('fall', 'jacket')",4
"('jacket', 'i')",87
"('i', 've')",505
"('ve', 'worn')",81
"('with', 'dress')",33
"('dress', 'and')",313
"('and', 'with')",51
"('jean', 'definitely')",3
"('definitely', 'ha')",11
"('ha', 'enough')",13
"('enough', 'extra')",3
"('extra', 'room')",27
"('room', 'to')",46
"('to', 'slip')",9
"('slip', 'a')",5
"('a', 'hoodie')",2
"('hoodie', 'or')",1
"('or', 'small')",21
"('small', 'seater')",1
"('seater', 'on')",2
"('on', 'underneath')",5
"('underneath', 'when')",6
"('when', 'it')",182
"('it', 'get')",29
"('get', 'colder')",9
"('colder', 'it')",2
"('s', 'soft')",66
"('and', 'stylish')",68
"('stylish', 'the')",15
"('only', 'downside')",22
"('downside', 'is')",16
"('is', 'that')",260
"('that', 'the')",393
"('pocket', 'aren')",1
"('aren', 't')",80
"('t', 'really')",48
"('really', 'deep')",1
"('deep', 'enough')",2
"('enough', 'to')",347
"('to', 'put')",45
"('put', 'anything')",1
"('anything', 'in')",7
"('in', 'Nice')",1
"('Nice', 'tee')",1
"('tee', 'true')",2
"('true', 'red')",5
"('red', '3')",1
"('3', '4')",58
"('4', 'sleeve')",18
"('sleeve', 'lacing')",1
"('lacing', 'is')",1
"('a', 'nice')",530
"('nice', 'touch')",45
"('touch', 'good')",1
"('good', 'quality')",114
"('great', 'sale')",8
"('sale', 'price')",120
"('price', 'When')",1
"('When', 'i')",50
"('this', 'little')",28
"('little', 'jacket')",5
"('i', 'knew')",88
"('knew', 'i')",68
"('would', 'like')",40
"('it', 'upon')",3
"('upon', 'arrival')",3
"('arrival', 'i')",3
"('i', 'fell')",47
"('fell', 'in')",163
"('in', 'love')",339
"('little', 'edgy')",2
"('edgy', 'with')",2
"('with', 'leather')",8
"('leather', 'detailing')",1
"('with', 'stretch')",5
"('stretch', 'in')",20
"('in', 'all')",114
"('the', 'right')",356
"('right', 'place')",77
"('place', 'the')",17
"('the', 'crop')",6
"('crop', 'is')",2
"('is', 'super')",278
"('super', 'flattering')",99
"('flattering', 'appeared')",1
"('appeared', 'online')",2
"('online', 'to')",9
"('to', 'be')",862
"('bit', 'more')",88
"('a', 'sweatshirt')",20
"('sweatshirt', 'material')",4
"('material', 'but')",23
"('ha', 'so')",11
"('much', 'structure')",1
"('structure', 'and')",13
"('and', 'hold')",9
"('hold', 'it')",18
"('it', 'shape')",24
"('shape', 'I')",8
"('got', 'this')",183
"('this', 'shirt')",415
"('shirt', 'in')",72
"('in', 'red')",43
"('red', 'and')",76
"('and', 'black')",64
"('black', 'both')",2
"('both', 'color')",95
"('color', 'vibrant')",2
"('vibrant', 'and')",60
"('and', 'material')",22
"('material', 'of')",10
"('of', 'shirt')",11
"('shirt', 'is')",198
"('is', 'nice')",151
"('nice', 'cotton')",4
"('cotton', 'blend')",6
"('blend', 'will')",2
"('will', 'get')",69
"('get', 'lot')",24
"('of', 'use')",58
"('use', 'from')",7
"('from', 'both')",4
"('both', 'shirt')",1
"('shirt', 'This')",8
"('This', 'is')",805
"('the', 'most')",134
"('most', 'flattering')",23
"('flattering', 'shirt')",1
"('shirt', 'love')",4
"('and', 'color')",101
"('color', 'I')",95
"('shirt', 'so')",22
"('much', 'that')",70
"('that', 'i')",727
"('ve', 'now')",3
"('now', 'bought')",2
"('bought', 'it')",273
"('in', '2')",21
"('2', 'color')",17
"('color', 'the')",140
"('the', 'olive')",20
"('olive', 'green')",26
"('green', 'and')",80
"('the', 'red')",195
"('red', 'probably')",1
"('probably', 'would')",24
"('would', 'have')",302
"('have', 'bought')",50
"('black', 'too')",15
"('too', 'if')",7
"('if', 'i')",202
"('i', 'didn')",294
"('didn', 't')",611
"('t', 'already')",1
"('already', 'have')",15
"('have', 'enough')",9
"('enough', 'black')",2
"('black', 'shirt')",5
"('shirt', 'it')",84
"('s', 'both')",4
"('both', 'a')",25
"('a', 'plain')",23
"('plain', 'and')",4
"('and', 'simple')",18
"('simple', 'tee')",8
"('tee', 'but')",18
"('the', 'fun')",14
"('fun', 'lace')",1
"('up', 'detail')",3
"('detail', 'at')",25
"('the', 'neckline')",163
"('neckline', 'that')",7
"('that', 'keep')",6
"('it', 'from')",42
"('from', 'being')",19
"('being', 'boring')",1
"('boring', 'it')",2
"('it', 'run')",339
"('size', 'but')",100
"('but', 'is')",76
"('fitted', 'however')",2
"('however', 'due')",1
"('the', 'thickness')",7
"('thickness', 'of')",4
"('material', 'i')",43
"('t', 'feel')",70
"('feel', 'like')",280
"('like', 'any')",3
"('any', 'unflattering')",1
"('unflattering', 'bump')",1
"('bump', 'or')",3
"('or', 'lump')",2
"('lump', 'were')",1
"('were', 'being')",1
"('being', 'highlighted')",1
"('highlighted', 'despite')",1
"('despite', 'how')",2
"('how', 'close')",1
"('close', 'the')",6
"('the', 'shirt')",205
"('shirt', 'fit')",25
"('fit', 'to')",33
"('my', 'Don')",1
"('Don', 't')",8
"('t', 'try')",21
"('try', 'this')",46
"('this', 'on')",223
"('on', 'if')",2
"('you', 'don')",84
"('t', 'plan')",10
"('plan', 'to')",119
"('to', 'buy')",185
"('buy', 'it')",103
"('it', 'it')",384
"('it', 'feel')",95
"('feel', 'amazing')",17
"('amazing', 'i')",60
"('black', 'and')",185
"('a', 'lovely')",110
"('lovely', 'charcoal')",1
"('charcoal', 'color')",8
"('color', 'and')",538
"('and', 'match')",6
"('match', 'so')",2
"('much', 'I')",16
"('I', 'like')",32
"('up', 'trend')",2
"('trend', 'but')",8
"('but', 'most')",6
"('most', 'design')",1
"('design', 'are')",19
"('are', 'too')",51
"('too', 'revealing')",19
"('revealing', 'this')",2
"('super', 'sexy')",7
"('sexy', 'but')",8
"('not', 'immodest')",2
"('immodest', 'i')",3
"('and', 'am')",184
"('am', 'now')",9
"('now', 'buying')",2
"('buying', 'another')",9
"('another', 'color')",64
"('color', 'to')",27
"('me', 'the')",141
"('feel', 'soft')",15
"('and', 'thick')",27
"('thick', 'very')",1
"('very', 'nice')",144
"('nice', 'Great')",1
"('Great', 'shirt')",10
"('shirt', 'the')",54
"('neckline', 'is')",80
"('flattering', 'the')",140
"('fabric', 'ha')",64
"('ha', 'some')",44
"('some', 'weight')",7
"('weight', 'to')",42
"('it', 'right')",32
"('am', 'in')",65
"('a', 'fat')",2
"('fat', 'stage')",1
"('stage', 'and')",1
"('it', 'still')",82
"('still', 'looked')",8
"('good', 'it')",17
"('will', 'look')",117
"('look', 'even')",30
"('even', 'better')",84
"('better', 'without')",1
"('without', 'the')",38
"('the', 'midriff')",3
"('midriff', 'bulge')",1
"('bulge', 'i')",5
"('black', 'i')",29
"('m', 'thinking')",16
"('thinking', 'of')",26
"('of', 'ordering')",7
"('ordering', 'it')",23
"('red', 'it')",9
"('s', 'that')",9
"('that', 'good')",2
"('good', 'This')",4
"('great', 'shirt')",26
"('shirt', 'that')",32
"('that', 'go')",19
"('go', 'with')",286
"('with', 'everything')",98
"('everything', 'it')",9
"('sexy', 'and')",21
"('to', 'say')",70
"('say', 'the')",30
"('the', 'girl')",26
"('girl', 'look')",2
"('great', 'in')",41
"('in', 'it')",128
"('black', 'first')",1
"('first', 'and')",17
"('and', 'went')",81
"('went', 'back')",54
"('back', 'for')",51
"('for', 'the')",749
"('green', 'the')",12
"('is', 'great')",383
"('great', 'not')",14
"('not', 'cheap')",6
"('cheap', 'and')",6
"('and', 'no')",32
"('no', 'smell')",1
"('smell', 'at')",3
"('at', 'least')",88
"('least', 'not')",5
"('my', 'experience')",12
"('experience', 'like')",1
"('like', 'wa')",2
"('wa', 'mentioned')",1
"('mentioned', 'by')",2
"('by', 'another')",3
"('another', 'reviewer')",65
"('reviewer', 'i')",50
"('t', 'say')",56
"('say', 'enough')",49
"('enough', 'about')",26
"('about', 'how')",23
"('how', 'cute')",14
"('cute', 'this')",11
"('is', 'I')",9
"('love', 'a')",27
"('a', '70')",6
"('70', 's')",18
"('s', 'vibe')",9
"('vibe', 'in')",1
"('my', 'top')",28
"('top', 'it')",238
"('beautiful', 'colorful')",1
"('colorful', 'top')",2
"('top', 'but')",116
"('color', 'weren')",2
"('weren', 't')",22
"('t', 'flattering')",3
"('flattering', 'on')",164
"('me', 'having')",2
"('having', 'said')",4
"('said', 'that')",20
"('nice', 'the')",14
"('is', 'lightweight')",51
"('lightweight', 'and')",82
"('and', 'flow')",54
"('flow', 'nicely')",28
"('nicely', 'and')",88
"('fit', 'wa')",86
"('wa', 'fine')",41
"('fine', 'on')",7
"('am', 'a')",322
"('a', 'curvy')",35
"('curvy', '5')",5
"('5', 'with')",5
"('a', '36')",10
"('36', 'c')",8
"('c', 'cup')",14
"('cup', 'go')",1
"('go', 'for')",55
"('for', 'it')",137
"('it', 'if')",35
"('if', 'this')",24
"('a', 'style')",11
"('style', 'you')",3
"('you', 'like')",55
"('like', 'one')",6
"('one', 'other')",8
"('other', 'note')",1
"('note', 'i')",10
"('wish', 'it')",121
"('had', 'been')",67
"('been', 'a')",45
"('bit', 'longer')",46
"('longer', 'but')",18
"('am', 'older')",4
"('older', 'and')",5
"('and', 'prefer')",4
"('prefer', 'a')",22
"('more', 'coverage')",9
"('coverage', 'it')",5
"('s', 'just')",95
"('a', 'personal')",10
"('personal', 'preference')",9
"('preference', 'i')",4
"('i', 'think')",696
"('think', 'the')",152
"('picture', 'is')",11
"('an', 'accurate')",2
"('accurate', 'depiction')",1
"('depiction', 'This')",1
"('is', 'one')",119
"('one', 'of')",342
"('of', 'those')",56
"('those', 'you')",1
"('try', 'it')",215
"('on', 'to')",28
"('to', 'appreciate')",4
"('appreciate', 'the')",22
"('the', 'lovely')",18
"('lovely', 'unique')",1
"('unique', 'design')",25
"('design', 'it')",19
"('very', 'unique')",48
"('unique', 'flowing')",1
"('flowing', 'romantic')",1
"('romantic', 'piece')",1
"('piece', 'it')",27
"('is', 'sheer')",43
"('sheer', 'and')",30
"('a', 'nude')",59
"('nude', 'camisole')",2
"('camisole', 'underneath')",16
"('underneath', 'i')",36
"('am', 'normally')",70
"('normally', 'a')",116
"('a', 'size')",1021
"('and', 'bought')",130
"('bought', 'a')",173
"('size', '2')",171
"('2', 'i')",43
"('on', 'a')",429
"('a', '6')",146
"('6', 'in')",57
"('store', 'just')",5
"('just', 'to')",42
"('to', 'see')",164
"('see', 'what')",12
"('what', 'it')",32
"('it', 'looked')",148
"('looked', 'like')",40
"('like', 'fell')",1
"('love', 'with')",227
"('the', 'look')",132
"('look', 'and')",95
"('the', 'retailer')",52
"('retailer', 'associate')",3
"('associate', 'recommended')",1
"('recommended', 'i')",4
"('i', 'buy')",26
"('buy', 'a')",32
"('2', 'love')",1
"('it', 'I')",291
"('got', 'to')",6
"('on', 'today')",10
"('today', 'and')",109
"('i', 'really')",186
"('really', 'like')",121
"('it', 'the')",301
"('a', 'normal')",29
"('normal', 't')",3
"('t', 'shirt')",187
"('shirt', 'kind')",2
"('kind', 'of')",186
"('of', 'fabric')",75
"('fabric', 'i')",72
"('wa', 'hoping')",24
"('hoping', 'it')",27
"('it', 'would')",366
"('have', 'been')",245
"('been', 'kind')",1
"('of', 'special')",1
"('special', 'and')",12
"('the', 'v')",61
"('v', 'neck')",85
"('neck', 'in')",8
"('the', 'front')",402
"('front', 'doe')",2
"('way', 'so')",11
"('so', 'that')",149
"('that', 'some')",9
"('some', 'cleavage')",4
"('cleavage', 'is')",4
"('is', 'showing')",4
"('showing', 'i')",5
"('would', 'feel')",6
"('comfortable', 'wearing')",14
"('a', 'is')",30
"('is', 'outside')",1
"('outside', 'of')",5
"('of', 'work')",2
"('work', 'but')",29
"('but', 'would')",23
"('cami', 'if')",2
"('would', 'going')",1
"('to', 'work')",247
"('work', 'normally')",1
"('am', 'not')",97
"('not', 'a')",302
"('a', 'huge')",44
"('huge', 'fan')",17
"('fan', 'of')",79
"('of', 'v')",3
"('the', 'back')",666
"('it', 'drive')",1
"('drive', 'me')",2
"('me', 'crazy')",3
"('crazy', 'thanks')",1
"('thanks', 'cami')",1
"('cami', 's')",1
"('s', 'these')",2
"('these', 'day')",18
"('day', 'are')",1
"('are', 'often')",4
"('often', 'made')",1
"('made', 'with')",33
"('a', 'versatile')",27
"('versatile', 'v')",1
"('v', 'and')",3
"('and', 'A')",1
"('A', 'breath')",1
"('breath', 'of')",1
"('of', 'fresh')",1
"('fresh', 'air')",1
"('air', 'spring')",1
"('spring', 'flower')",1
"('flower', 'easy')",1
"('wear', 'very')",10
"('very', 'feminine')",52
"('feminine', 'and')",119
"('and', 'flattering')",289
"('flattering', 'look')",14
"('with', 'denim')",21
"('denim', 'orange')",1
"('orange', 'red')",10
"('red', 'etc')",1
"('etc', 'very')",2
"('very', 'happy')",142
"('happy', 'with')",240
"('with', 'this')",420
"('this', 'purchase')",100
"('purchase', 'Nice')",2
"('Nice', 'fit')",5
"('and', 'flare')",37
"('flare', 'style')",8
"('style', 'not')",8
"('clingy', 'at')",6
"('all', 'i')",88
"('got', 'the')",397
"('the', 'grey')",116
"('grey', 'color')",25
"('color', 'petite')",1
"('petite', 'large')",6
"('large', 'fit')",30
"('fit', 'perfect')",212
"('perfect', 'will')",2
"('wear', 'with')",221
"('with', 'tights')",55
"('tights', 'boot')",6
"('boot', 'or')",41
"('booty', 'lot')",1
"('of', 'color')",60
"('color', 'option')",7
"('option', 'to')",7
"('to', 'accessorize')",10
"('accessorize', 'with')",4
"('with', 'This')",6
"('This', 'top')",303
"('is', 'soo')",5
"('soo', 'pretty')",2
"('pretty', 'with')",9
"('a', 'cool')",31
"('cool', 'edge')",1
"('edge', 'it')",2
"('it', 'look')",600
"('and', 'feel')",161
"('like', 'really')",3
"('really', 'good')",23
"('quality', 'This')",11
"('is', 'flattering')",167
"('flattering', 'in')",29
"('place', 'it')",7
"('ha', 'a')",645
"('a', 'gorgeous')",87
"('gorgeous', 'skirt')",5
"('a', 'comfortable')",49
"('comfortable', 'form')",2
"('form', 'fitting')",99
"('fitting', 'top')",10
"('it', 'provides')",8
"('provides', 'just')",2
"('just', 'the')",170
"('right', 'amount')",77
"('amount', 'of')",134
"('of', 'coverage')",7
"('coverage', 'i')",6
"('in', 'two')",37
"('two', 'color')",40
"('this', 'top')",1281
"('s', 'easily')",4
"('easily', 'both')",1
"('both', 'day')",2
"('day', 'and')",59
"('and', 'night')",5
"('night', 'worthy')",1
"('worthy', 'with')",1
"('a', 'splash')",2
"('splash', 'of')",2
"('of', 'sexiness')",1
"('sexiness', 'in')",1
"('a', 'front')",3
"('front', 'peek')",2
"('peek', 'a')",9
"('a', 'boo')",9
"('boo', 'design')",1
"('design', 'lovely')",4
"('lovely', 'embossed')",1
"('embossed', 'design')",1
"('design', 'all')",3
"('all', 'over')",40
"('over', 'This')",3
"('This', 'bra')",8
"('bra', 'is')",16
"('is', 'extremely')",77
"('extremely', 'comfortable')",60
"('comfortable', 'and')",653
"('and', 'surprisingly')",11
"('surprisingly', 'supportive')",1
"('supportive', 'considering')",1
"('considering', 'the')",11
"('the', 'lack')",6
"('lack', 'of')",12
"('of', 'padding')",2
"('padding', 'or')",1
"('or', 'firm')",1
"('firm', 'material')",1
"('also', 'run')",4
"('run', 'large')",212
"('large', 'I')",16
"('sweater', 'dress')",34
"('get', 'compliment')",63
"('compliment', 'every')",45
"('every', 'time')",85
"('time', 'i')",231
"('the', 'navy')",138
"('navy', 'in')",14
"('in', 'size')",90
"('size', 'x')",63
"('x', 'the')",36
"('pattern', 'and')",86
"('color', 'are')",413
"('are', 'just')",99
"('just', 'fun')",3
"('and', 'youthful')",3
"('youthful', 'although')",1
"('although', 'you')",2
"('t', 'have')",228
"('be', 'young')",1
"('young', 'to')",1
"('to', 'look')",87
"('look', 'good')",117
"('good', 'in')",15
"('in', 'this')",383
"('is', 'fitted')",36
"('fitted', 'but')",35
"('the', 'skirt')",253
"('skirt', 'flare')",4
"('flare', 'making')",1
"('making', 'it')",33
"('it', 'flattering')",10
"('flattering', 'if')",7
"('have', 'hip')",11
"('hip', 'like')",3
"('like', 'me')",39
"('is', 'not')",473
"('not', 'too')",642
"('too', 'heavy')",53
"('heavy', 'so')",11
"('so', 'you')",119
"('you', 'can')",544
"('can', 'wear')",348
"('wear', 'this')",305
"('this', '3')",2
"('3', 'season')",13
"('season', 'fall')",1
"('fall', 'winter')",63
"('winter', 'spring')",5
"('spring', 'a')",4
"('a', 'other')",28
"('other', 'review')",153
"('review', 'have')",5
"('have', 'mentioned')",23
"('mentioned', 'the')",27
"('is', 'short')",24
"('short', 'i')",104
"('5', '9')",143
"('9', 'so')",6
"('so', 'it')",393
"('doe', 'hit')",5
"('hit', 'well')",1
"('well', 'above')",5
"('above', 'my')",128
"('my', 'knee')",162
"('knee', 'this')",5
"('this', 'isn')",12
"('isn', 't')",214
"('t', 'an')",9
"('an', 'is')",1
"('is', 'Extremely')",1
"('Extremely', 'flattering')",1
"('flattering', 'an')",2
"('an', 'easy')",63
"('easy', 'dress')",9
"('dress', 'to')",150
"('wear', 'good')",3
"('good', 'choice')",6
"('choice', 'for')",12
"('for', 'both')",21
"('and', 'evening')",4
"('evening', 'I')",1
"('I', 'took')",11
"('took', 'a')",108
