bigram,freq
"('puffer', 'coat')",1
"('coat', 'it')",2
"('also', 'stretchy')",1
"('stretchy', 'and')",1
"('button', 'super')",1
"('super', 'easy')",1
"('wear', 'but')",2
"('look', 'style')",1
"('design', 'make')",1
"('unflattering', 'it')",2
"('bad', 'that')",1
"('off', 'right')",1
"('away', 'so')",1
"('disappointing', 'This')",1
"('great', 'for')",3
"('after', 'just')",1
"('just', 'one')",1
"('wash', 'followed')",1
"('followed', 'instruction')",1
"('instruction', 'to')",1
"('dry', 'clean')",3
"('clean', 'it')",2
"('it', 'lost')",1
"('lost', 'all')",1
"('all', 'shape')",1
"('now', 'hang')",1
"('sheet', 'terrible')",1
"('terrible', 'waste')",1
"('a', 'pricey')",1
"('pricey', 'top')",1
"('shirt', 'until')",1
"('it', 'awful')",1
"('awful', 'fabric')",2
"('fabric', 'quality')",3
"('quality', 'cheaply')",1
"('made', 'I')",1
"('size', 'smaller')",2
"('smaller', 'prr')",1
"('prr', 'other')",1
"('that', 'still')",1
"('still', 'didn')",1
"('t', 'prepare')",1
"('prepare', 'me')",1
"('me', 'for')",1
"('s', 'issue')",1
"('issue', 'it')",1
"('is', 'pretty')",6
"('pretty', 'horrendous')",1
"('horrendous', 'i')",1
"('and', 'already')",1
"('already', 'the')",1
"('is', 'pilling')",1
"('lot', 'on')",1
"('my', 'back')",2
"('back', 'seriously')",1
"('seriously', 'heartbroken')",1
"('heartbroken', 'I')",1
"('m', 'disappointed')",1
"('in', 'these')",2
"('which', 'looked')",1
"('so', 'beautiful')",1
"('even', 'have')",2
"('have', 'pocket')",1
"('nice', 'the')",2
"('too', 'thin')",1
"('pant', 'look')",2
"('are', 'pretty')",1
"('pretty', 'shallow')",1
"('shallow', 'the')",1
"('fit', 'isn')",2
"('t', 'good')",1
"('ordered', 'up')",1
"('up', 'i')",4
"('m', 'between')",1
"('between', 'size')",1
"('re', 'still')",1
"('still', 'not')",1
"('a', 'flowy')",2
"('flowy', 'a')",1
"('d', 'have')",2
"('have', 'liked')",1
"('liked', 'these')",1
"('too', 'pricy')",1
"('pricy', 'a')",1
"('a', 'lounge')",1
"('pant', 'for')",1
"('be', 'on')",3
"('the', 'fence')",1
"('fence', 'about')",1
"('about', 'them')",1
"('re', 'going')",1
"('back', 'if')",1
"('you', 'buy')",1
"('buy', 'them')",1
"('them', 'knowing')",1
"('knowing', 'about')",1
"('the', 'thin')",4
"('thin', 'fabric')",1
"('and', 'snug')",1
"('snug', 'fit')",1
"('fit', 'they')",1
"('they', 'might')",1
"('might', 'wo')",1
"('wo', 'I')",1
"('wa', 'intrigued')",1
"('intrigued', 'by')",1
"('pattern', 'of')",1
"('blouse', 'the')",1
"('purple', 'version')",1
"('version', 'but')",1
"('terrible', 'for')",1
"('s', 'boxy')",2
"('are', 'bizarre')",1
"('back', 'tomorrow')",1
"('tomorrow', 'Generally')",1
"('Generally', 'i')",1
"('i', 'find')",1
"('find', 'sizing')",1
"('sizing', 'at')",1
"('very', 'consistent')",1
"('consistent', 'so')",1
"('same', 'size')",2
"('size', 'that')",1
"('i', 'order')",2
"('order', 'all')",1
"('retailer', 'dress')",2
"('bust', 'wa')",2
"('to', 'small')",1
"('go', 'and')",1
"('the', 'next')",3
"('next', 'size')",2
"('size', 'up')",2
"('up', 'shipped')",1
"('shipped', 'to')",1
"('s', 'till')",1
"('till', 'way')",1
"('the', 'shipping')",1
"('shipping', 'wa')",1
"('terrible', 'the')",2
"('just', 'dumped')",1
"('dumped', 'into')",1
"('into', 'a')",5
"('bag', 'with')",2
"('with', 'no')",1
"('no', 'attempt')",1
"('attempt', 'to')",1
"('to', 'fold')",1
"('fold', 'this')",1
"('right', 'strap')",1
"('strap', 'wa')",1
"('wa', 'defective')",2
"('defective', 'it')",1
"('so', 'irritating')",1
"('irritating', 'that')",1
"('part', 'wa')",1
"('were', 'really')",1
"('really', 'dull')",1
"('dull', 'and')",1
"('not', 'bright')",1
"('reviewer', 'about')",1
"('great', 'color')",1
"('took', 'this')",2
"('rack', 'to')",1
"('try', 'one')",1
"('one', 'you')",1
"('thought', 'insulting')",1
"('insulting', 'quality')",1
"('i', 'imagine')",1
"('imagine', 'the')",1
"('the', 'hole')",1
"('hole', 'would')",1
"('would', 'start')",2
"('start', 'after')",1
"('one', 'wearing')",2
"('wearing', 'Material')",1
"('Material', 'is')",1
"('is', 'strange')",4
"('strange', 'triangle')",1
"('triangle', 'top')",1
"('is', 'funky')",1
"('funky', 'this')",1
"('not', 'awesome')",1
"('awesome', 'in')",1
"('reviewer', 'the')",3
"('beautiful', 'although')",1
"('although', 'i')",1
"('wish', 'they')",1
"('start', 'making')",1
"('making', 'blouse')",1
"('blouse', 'again')",1
"('again', 'that')",1
"('t', 'require')",1
"('require', 'you')",1
"('a', 'cami')",2
"('cami', 'underneath')",1
"('underneath', 'because')",1
"('of', 'sheerness')",1
"('sheerness', 'i')",1
"('mean', 'for')",1
"('price', 'shouldn')",1
"('it', 'be')",1
"('be', 'lined')",1
"('lined', 'or')",1
"('or', 'something')",4
"('something', 'when')",1
"('when', 'did')",2
"('did', 'our')",1
"('our', 'expectation')",1
"('expectation', 'on')",1
"('on', 'fabric')",1
"('quality', 'get')",1
"('get', 'so')",1
"('low', 'but')",1
"('knew', 'going')",1
"('going', 'in')",1
"('be', 'sheer')",1
"('sheer', 'so')",2
"('really', 'complain')",1
"('complain', 'too')",1
"('much', 'plus')",1
"('plus', 'they')",1
"('so', 'loosely')",1
"('loosely', 'sewn')",1
"('sewn', 'on')",2
"('on', 'that')",1
"('that', 'after')",1
"('after', '20')",1
"('20', 'minute')",1
"('minute', 'and')",3
"('only', 'half')",1
"('button', 'undone')",1
"('undone', 'one')",1
"('one', 'fell')",1
"('fell', 'off')",1
"('at', 'that')",1
"('that', 'This')",1
"('dress', 'didn')",3
"('m', '6ft')",1
"('6ft', 'tall')",1
"('tall', '160lb')",1
"('160lb', 'i')",1
"('wear', 'size')",2
"('size', 'l')",1
"('l', '8')",1
"('8', '10')",1
"('10', 'but')",1
"('but', 'based')",1
"('an', 'm')",1
"('m', 'the')",1
"('material', 'of')",2
"('and', 'fuzzy')",1
"('fuzzy', 'color')",1
"('is', 'about')",1
"('pictured', 'also')",1
"('also', 'length')",1
"('is', 'appropriate')",1
"('appropriate', 'dress')",1
"('thick', 'and')",4
"('and', 'warm')",2
"('warm', 'the')",2
"('fabric', 'however')",2
"('however', 'ha')",1
"('stretch', 'at')",1
"('all', 'dress')",1
"('very', 'specious')",1
"('specious', 'and')",1
"('and', 'shapeless')",3
"('shapeless', 'there')",1
"('is', 'allot')",1
"('allot', 'of')",1
"('room', 'everywhere')",1
"('everywhere', 'except')",2
"('except', 'shoulder')",1
"('shoulder', 'sleeve')",1
"('sleeve', 'i')",2
"('that', 'area')",2
"('wa', 'tight')",1
"('tight', 'snug')",1
"('snug', 'which')",1
"('large', 'everywhe')",1
"('everywhe', 'A')",1
"('A', 'serious')",1
"('serious', 'joke')",1
"('joke', 'i')",1
"('i', 'struggled')",1
"('struggled', 'with')",1
"('button', 'for')",1
"('good', '10')",1
"('10', 'minute')",1
"('and', 'gave')",1
"('the', '3rd')",1
"('3rd', 'button')",1
"('button', 'i')",1
"('what', 'they')",1
"('were', 'thinking')",1
"('thinking', 'Although')",1
"('Although', 'i')",1
"('product', 'isn')",1
"('quality', 'or')",1
"('or', 'presentation')",1
"('presentation', 'i')",1
"('expect', 'from')",2
"('from', 'them')",1
"('them', 'the')",5
"('arrived', 'stuffed')",1
"('stuffed', 'into')",1
"('a', 'crumpled')",1
"('crumpled', 'mess')",1
"('mess', 'the')",2
"('fabric', 'wasn')",1
"('t', 'soft')",1
"('and', 'fluid')",1
"('fluid', 'a')",1
"('expected', 'but')",2
"('rather', 'wa')",1
"('wa', 'stiff')",1
"('little', 'scratchy')",1
"('scratchy', 'i')",2
"('the', 'ecru')",1
"('ecru', 'version')",1
"('version', 'which')",1
"('also', 'slightly')",1
"('slightly', 'darker')",1
"('darker', 'than')",3
"('photo', 'showed')",1
"('showed', 'i')",1
"('will', 'keep')",1
"('keep', 'looking')",1
"('looking', 'I')",1
"('the', 'ivory')",3
"('ivory', 'of')",1
"('dress', 'expecting')",1
"('wear', 'into')",1
"('into', 'my')",1
"('my', 'second')",2
"('second', 'trimester')",1
"('trimester', 'of')",1
"('of', 'pregnancy')",1
"('pregnancy', 'instead')",1
"('dress', 'that')",6
"('a', 'ugly')",1
"('ugly', 'vintage')",1
"('vintage', 'gone')",1
"('gone', 'wrong')",1
"('wrong', 'curtain')",1
"('curtain', 'of')",1
"('fabric', 'the')",2
"('ivory', 'is')",1
"('of', 'yellowed')",1
"('yellowed', 'newspaper')",1
"('newspaper', 'the')",1
"('wa', 'cheap')",1
"('had', 'thread')",1
"('thread', 'piece')",1
"('piece', 'sticking')",1
"('sticking', 'up')",1
"('up', 'all')",1
"('the', 'place')",2
"('would', 've')",4
"('been', 'better')",1
"('better', 'off')",1
"('off', 'sewing')",1
"('sewing', 'myself')",1
"('myself', 'a')",1
"('of', 'drape')",1
"('drape', 'a')",1
"('a', 'la')",1
"('la', 'gone')",1
"('gone', 'with')",2
"('the', 'wind')",2
"('wind', 'or')",1
"('or', 'sound')",1
"('sound', 'of')",1
"('of', 'music')",1
"('music', 'the')",1
"('that', 'great')",1
"('great', 'either')",1
"('either', 'big')",1
"('boxy', 'it')",1
"('could', 'acco')",1
"('acco', 'The')",1
"('s', 'heavy')",1
"('skirt', 'doe')",1
"('flow', 'a')",1
"('photo', 'instead')",1
"('bottom', 'part')",1
"('skirt', 'just')",1
"('just', 'stand')",1
"('like', 'ruffle')",1
"('ruffle', 'am')",1
"('returning', 'On')",1
"('On', 'a')",1
"('a', 'hot')",2
"('hot', 'summer')",1
"('summer', '90')",1
"('90', 'degree')",1
"('degree', 'day')",1
"('day', 'the')",1
"('blue', 'ink')",1
"('ink', 'on')",1
"('dress', 'stained')",1
"('stained', 'the')",2
"('my', 'new')",3
"('new', 'tory')",1
"('tory', 'burch')",1
"('burch', 'bag')",1
"('have', 'expected')",1
"('expected', 'that')",1
"('blue', 'print')",1
"('print', 'would')",1
"('would', 'bleed')",1
"('bleed', 'all')",1
"('over', 'me')",1
"('new', 'dress')",1
"('dress', 'great')",1
"('and', 'such')",1
"('a', 'wonderful')",1
"('wonderful', 'fit')",1
"('fit', 'too')",1
"('bad', 'it')",3
"('it', 'unwearable')",1
"('unwearable', 'now')",2
"('now', 'Cut')",1
"('Cut', 'out')",1
"('out', 'design')",1
"('design', 'no')",1
"('no', 'seems')",1
"('seems', 'or')",1
"('or', 'hem')",1
"('hem', 'very')",1
"('order', 'this')",1
"('loved', 'that')",1
"('normal', 'neck')",1
"('neck', 'nice')",1
"('nice', 'length')",1
"('there', 'wasn')",3
"('back', 'but')",1
"('plain', 'awful')",1
"('bust', 'it')",1
"('it', 'flattened')",1
"('flattened', 'me')",1
"('me', 'out')",2
"('a', 'too')",1
"('tight', 'sport')",1
"('bra', 'then')",1
"('back', 'zipper')",1
"('zipper', 'puckered')",1
"('puckered', 'and')",1
"('and', 'bumped')",1
"('bumped', 'up')",1
"('up', 'like')",2
"('like', 'there')",1
"('much', 'zipper')",1
"('zipper', 'for')",1
"('zipper', 'to')",1
"('is', 'itchy')",1
"('feeling', 'on')",1
"('much', 'brighter')",1
"('I', 'wished')",1
"('wished', 'these')",1
"('these', 'fit')",2
"('little', 'better')",2
"('better', 'unfortunately')",1
"('unfortunately', 'they')",1
"('were', 'a')",3
"('little', 'tight')",2
"('the', 'thigh')",3
"('and', 'if')",4
"('t', 'pull')",1
"('waist', 'of')",1
"('pant', 'up')",1
"('had', 'sagging')",1
"('sagging', 'crotch')",1
"('crotch', 'and')",2
"('pocket', 'hung')",1
"('hung', 'out')",1
"('out', 'needle')",1
"('needle', 'to')",4
"('say', 'i')",2
"('i', 'made')",1
"('a', 'return')",1
"('return', 'The')",1
"('The', 'small')",1
"('small', 'zipped')",1
"('zipped', 'and')",1
"('and', 'laid')",1
"('laid', 'flat')",2
"('flat', 'measure')",1
"('measure', '16')",1
"('16', 'across')",1
"('across', 'at')",1
"('armhole', '11')",1
"('11', 'at')",1
"('and', '18')",1
"('18', 'from')",1
"('from', 'shoulder')",1
"('shoulder', 'seam')",1
"('to', 'bottom')",1
"('bottom', 'edge')",1
"('edge', 'it')",1
"('size', '0')",3
"('0', 'and')",2
"('not', 'by')",1
"('by', 'just')",1
"('little', 'too')",1
"('really', 'is')",2
"('pretty', 'Poor')",1
"('Poor', 'quality')",1
"('much', 'thinner')",1
"('thinner', 'and')",2
"('and', 'cheaper')",1
"('cheaper', 'than')",1
"('than', 'pictured')",3
"('pictured', 'The')",1
"('The', 'neckline')",1
"('and', 'itchy')",2
"('itchy', 'the')",1
"('are', 'deeply')",1
"('deeply', 'cut')",1
"('person', 'a')",2
"('waisted', 'it')",2
"('embroidery', 'is')",3
"('pretty', 'The')",1
"('The', 'first')",1
"('this', 'tank')",2
"('tank', 'it')",1
"('it', 'started')",1
"('pilling', 'around')",1
"('and', 'down')",1
"('terribly', 'quality')",1
"('and', 'get')",1
"('get', 'worse')",1
"('worse', 'with')",1
"('with', 'every')",1
"('every', 'wear')",1
"('wear', 'and')",2
"('and', 'wash')",2
"('wash', 'possibly')",1
"('possibly', 'the')",1
"('worst', 'wear')",1
"('wear', 'on')",1
"('a', 'new')",1
"('new', 'clothing')",1
"('seen', 'like')",1
"('fit', 'immediately')",1
"('immediately', 'relegated')",1
"('relegated', 'it')",1
"('a', 'weekend')",1
"('weekend', 'home')",1
"('home', 'shirt')",1
"('shirt', 'because')",2
"('wa', 'unprofessionally')",1
"('unprofessionally', 'pilly')",1
"('pilly', 'and')",1
"('the', 'pill')",1
"('pill', 'are')",1
"('are', 'small')",1
"('so', 'can')",1
"('be', 'shaved')",1
"('shaved', 'off')",1
"('off', 'This')",1
"('top', 'look')",6
"('look', 'beautiful')",2
"('online', 'when')",1
"('pic', 'it')",1
"('s', 'wide')",1
"('wide', 'too')",1
"('fabric', 'no')",2
"('very', 'bulky')",1
"('just', 'off')",2
"('top', 'overall')",1
"('overall', 'wa')",1
"('off', 'Very')",2
"('Very', 'unflattering')",1
"('and', 'no')",2
"('or', 'flair')",1
"('flair', 'lot')",1
"('extra', 'material')",3
"('swing', 'or')",1
"('shape', 'do')",1
"('recommend', 'I')",4
"('just', 'way')",3
"('fabric', 'involved')",1
"('involved', 'in')",1
"('and', 'usually')",8
"('medium', 'to')",2
"('to', 'accommodate')",1
"('accommodate', 'a')",1
"('a', 'fuller')",1
"('fuller', 'chest')",1
"('chest', 'i')",1
"('fit', 'fine')",3
"('fine', 'around')",1
"('chest', 'but')",2
"('huge', 'swing')",1
"('swing', 'hem')",1
"('hem', 'combined')",1
"('combined', 'with')",1
"('the', 'slightly')",1
"('slightly', 'stiff')",1
"('stiff', 'fabric')",1
"('just', 'enormously')",1
"('enormously', 'unflattering')",1
"('like', 'they')",5
"('they', 'could')",1
"('made', 'about')",1
"('about', '3')",1
"('3', 'shirt')",1
"('picture', 'must')",1
"('ton', 'in')",1
"('the', 'silhouette')",1
"('silhouette', 'is')",1
"('like', 'shown')",1
"('shown', 'if')",1
"('if', 'there')",1
"('were', 'just')",3
"('just', 'le')",1
"('le', 'fabric')",1
"('i', 'wo')",1
"('wo', 'This')",1
"('top', 'doesn')",1
"('t', 'at')",1
"('all', 'fit')",1
"('the', 'mid')",3
"('and', 'almost')",1
"('almost', 'sweatshirt')",1
"('sweatshirt', 'like')",1
"('4', 'but')",1
"('but', 'perhaps')",1
"('perhaps', 'an')",1
"('x', 'might')",1
"('might', 've')",1
"('ve', 'fit')",1
"('fit', 'or')",1
"('or', 'looked')",1
"('looked', 'better')",1
"('better', 'sadly')",1
"('i', 'must')",1
"('must', 'return')",1
"('top', 'v')",1
"('v', 'a')",1
"('a', 'swingy')",1
"('swingy', 'top')",1
"('returning', 'this')",4
"('one', 'I')",1
"('I', 'keep')",1
"('keep', 'trying')",1
"('a', 'peplum')",1
"('peplum', 'that')",1
"('that', 'work')",1
"('me', 'but')",3
"('far', 'i')",1
"('been', 'unsuccessful')",1
"('unsuccessful', 'i')",1
"('just', 'do')",1
"('not', 'think')",1
"('think', 'that')",3
"('that', 'my')",2
"('peplum', 'shape')",1
"('shape', 'play')",1
"('play', 'well')",1
"('well', 'together')",1
"('together', 'aside')",1
"('aside', 'from')",1
"('peplum', 'issue')",1
"('issue', 'this')",1
"('shirt', 'had')",2
"('a', 'massive')",1
"('massive', 'amount')",1
"('material', 'alone')",1
"('alone', 'is')",1
"('thick', 'making')",1
"('a', 'bulkier')",1
"('bulkier', 'shirt')",1
"('shirt', 'then')",1
"('then', 'add')",1
"('add', 'the')",1
"('the', 'volume')",2
"('volume', 'of')",1
"('peplum', 'and')",1
"('looked', 'and')",2
"('felt', 'huge')",1
"('huge', 'needle')",1
"('say', 'this')",3
"('one', 'wa')",2
"('wa', 'returned')",3
"('returned', 'sale')",1
"('sale', 'or')",1
"('or', 'no')",1
"('no', 'sale')",1
"('sale', 'Did')",1
"('Did', 'not')",1
"('me', 'whatsoever')",1
"('whatsoever', 'the')",1
"('stripe', 'were')",1
"('were', 'adorable')",1
"('adorable', 'but')",1
"('piece', 'just')",1
"('like', 'on')",1
"('the', 'collar')",5
"('collar', 'wa')",1
"('wa', 'practically')",1
"('practically', 'choking')",1
"('the', 'tie')",1
"('tie', 'just')",1
"('make', 'my')",2
"('my', 'figure')",1
"('figure', 'look')",1
"('it', 'normally')",1
"('normally', 'doe')",1
"('doe', 'aka')",1
"('aka', 'i')",1
"('looked', 'frumpy')",1
"('and', 'chunky')",1
"('chunky', 'which')",1
"('not', 'going')",1
"('back', 'So')",1
"('So', 'this')",1
"('my', 'least')",1
"('least', 'favorite')",1
"('favorite', 'thing')",1
"('ever', 'bought')",1
"('bought', 'from')",2
"('top', 'had')",1
"('much', 'extra')",2
"('wa', 'like')",2
"('bag', 'or')",1
"('or', 'parachute')",1
"('parachute', 'it')",1
"('looked', 'a')",3
"('million', 'time')",1
"('time', 'cuter')",1
"('cuter', 'in')",1
"('photo', 'Granted')",1
"('Granted', 'that')",1
"('a', 'reed')",1
"('reed', 'thin')",1
"('thin', 'or')",1
"('a', 'young')",1
"('young', 'a')",1
"('am', 'tall')",2
"('tall', 'and')",5
"('and', 'reasonably')",1
"('reasonably', 'slender')",1
"('slender', 'i')",1
"('have', 'long')",1
"('long', 'hand')",1
"('small', 'wrist')",1
"('wrist', 'which')",1
"('factor', 'in')",1
"('overall', 'effect')",2
"('effect', 'of')",1
"('this', 'garment')",3
"('garment', 'this')",1
"('this', 'poncho')",2
"('poncho', 'looked')",1
"('like', 'some')",2
"('some', 'sad')",1
"('sad', 'old')",1
"('old', 'stretched')",1
"('out', 'who')",1
"('who', 'know')",1
"('know', 'what')",1
"('what', 'that')",1
"('you', 'd')",2
"('d', 'keep')",1
"('keep', 'in')",2
"('the', 'car')",2
"('car', 'for')",1
"('for', 'emergency')",1
"('emergency', 'purpose')",1
"('purpose', 'in')",1
"('you', 'needed')",1
"('needed', 'warmth')",1
"('warmth', 'if')",1
"('car', 'broke')",1
"('broke', 'down')",1
"('down', 'in')",1
"('a', 'snowstorm')",1
"('snowstorm', 'and')",1
"('have', 'one')",1
"('those', 'foldable')",1
"('foldable', 'reflective')",1
"('reflective', 'blanket')",1
"('blanket', 'in')",1
"('the', 'glove')",1
"('glove', 'box')",1
"('box', 'for')",1
"('purpose', 'i')",1
"('a', 'statement')",1
"('statement', 'I')",1
"('sweater', 'on')",2
"('7', 'flat')",1
"('chested', '135')",1
"('135', 'pound')",1
"('small', 'the')",4
"('sweater', 'fit')",1
"('fit', 'everywhere')",1
"('arm', 'this')",1
"('will', 'work')",1
"('work', 'great')",1
"('great', 'if')",1
"('are', 'short')",1
"('short', 'consider')",1
"('consider', 'making')",1
"('making', 'your')",1
"('your', 'sweater')",1
"('sweater', 'a')",1
"('little', 'longer')",1
"('longer', 'because')",1
"('not', 'consider')",1
"('consider', 'myself')",1
"('myself', 'tall')",1
"('tall', 'I')",1
"('this', 'outfit')",1
"('outfit', 'so')",1
"('much', 'and')",1
"('skirt', 'pictured')",1
"('pictured', 'with')",1
"('in', 'high')",1
"('hope', 'my')",1
"('my', 'quest')",1
"('quest', 'for')",1
"('perfect', 'date')",1
"('date', 'night')",1
"('night', 'outfit')",1
"('outfit', 'would')",1
"('be', 'ended')",1
"('ended', 'not')",1
"('so', 'for')",1
"('for', 'starter')",1
"('starter', 'the')",1
"('a', 'beige')",1
"('beige', 'in')",1
"('a', 'horrible')",1
"('horrible', 'unflattering')",1
"('unflattering', 'color')",1
"('that', 'few')",1
"('few', 'can')",1
"('with', 'successfully')",1
"('successfully', 'secondly')",1
"('it', 'billow')",1
"('billow', 'and')",1
"('and', 'bunch')",1
"('bunch', 'all')",1
"('place', 'to')",2
"('shown', 'would')",1
"('be', 'silly')",1
"('silly', 'and')",1
"('and', 'to')",1
"('to', 'tuck')",1
"('tuck', 'it')",1
"('in', 'look')",1
"('to', 'hard')",1
"('work', 'lastly')",1
"('lastly', 'the')",1
"('I', 'sized')",2
"('sized', 'way')",3
"('way', 'down')",2
"('still', 'shapeless')",1
"('shapeless', 'and')",5
"('and', 'tent')",1
"('tent', 'like')",1
"('sweatshirt', 'fabric')",1
"('fabric', 'overpowered')",1
"('overpowered', 'the')",1
"('cute', 'feminine')",1
"('feminine', 'detail')",1
"('detail', 'I')",1
"('photo', 'thankfully')",1
"('thankfully', 'i')",1
"('a', 'chance')",2
"('chance', 'to')",1
"('sheer', 'can')",1
"('not', 'wear')",1
"('to', 'work')",5
"('work', 'I')",1
"('7', '110')",1
"('110', 'lb')",1
"('normal', 'x')",1
"('bottom', 'portion')",1
"('portion', 'wa')",2
"('way', 'over')",2
"('over', 'sized')",1
"('sized', 'it')",1
"('a', 'parachute')",2
"('parachute', 'you')",1
"('could', 'fit')",2
"('fit', 'about')",1
"('about', '12')",1
"('12', 'of')",1
"('short', 'nice')",1
"('but', 'extremely')",1
"('extremely', 'awkward')",1
"('awkward', 'fit')",1
"('fit', 'Dress')",1
"('Dress', 'is')",2
"('worn', 'without')",1
"('without', 'tights')",1
"('tights', 'or')",1
"('are', 'at')",1
"('a', 'risk')",1
"('risk', 'of')",1
"('of', 'indecently')",1
"('indecently', 'exposing')",1
"('exposing', 'yourself')",1
"('yourself', 'it')",1
"('is', 'around')",1
"('around', '30')",1
"('30', 'in')",1
"('length', 'so')",2
"('so', 'is')",1
"('tunic', 'than')",1
